Month,variable,value
2012-07-01,14_Roosevelt_Salidas,28150.0
2012-08-01,14_Roosevelt_Salidas,42294.0
2012-09-01,14_Roosevelt_Salidas,45023.0
2012-10-01,14_Roosevelt_Salidas,51222.0
2012-11-01,14_Roosevelt_Salidas,36530.0
2012-12-01,14_Roosevelt_Salidas,34966.0
2013-01-01,14_Roosevelt_Salidas,39207.0
2013-02-01,14_Roosevelt_Salidas,40548.0
2013-03-01,14_Roosevelt_Salidas,40700.0
2013-04-01,14_Roosevelt_Salidas,44207.0
2013-05-01,14_Roosevelt_Salidas,40795.0
2013-06-01,14_Roosevelt_Salidas,31285.0
2013-07-01,14_Roosevelt_Salidas,29888.0
2013-08-01,14_Roosevelt_Salidas,43770.0
2013-09-01,14_Roosevelt_Salidas,43146.0
2013-10-01,14_Roosevelt_Salidas,48114.0
2013-11-01,14_Roosevelt_Salidas,38076.0
2013-12-01,14_Roosevelt_Salidas,36084.0
2014-01-01,14_Roosevelt_Salidas,36205.0
2014-02-01,14_Roosevelt_Salidas,39263.0
2014-03-01,14_Roosevelt_Salidas,44958.0
2014-04-01,14_Roosevelt_Salidas,42053.0
2014-05-01,14_Roosevelt_Salidas,40099.0
2014-06-01,14_Roosevelt_Salidas,33768.0
2014-07-01,14_Roosevelt_Salidas,29222.0
2014-08-01,14_Roosevelt_Salidas,38684.0
2014-09-01,14_Roosevelt_Salidas,42863.0
2014-10-01,14_Roosevelt_Salidas,41299.0
2014-11-01,14_Roosevelt_Salidas,30374.0
2014-12-01,14_Roosevelt_Salidas,31534.0
2015-01-01,14_Roosevelt_Salidas,28685.0
2015-02-01,14_Roosevelt_Salidas,33970.0
2015-03-01,14_Roosevelt_Salidas,36204.0
2015-04-01,14_Roosevelt_Salidas,35837.0
2015-05-01,14_Roosevelt_Salidas,32558.0
2015-06-01,14_Roosevelt_Salidas,28790.0
2015-07-01,14_Roosevelt_Salidas,26010.0
2015-08-01,14_Roosevelt_Salidas,32185.0
2015-09-01,14_Roosevelt_Salidas,39583.0
2015-10-01,14_Roosevelt_Salidas,38800.0
2015-11-01,14_Roosevelt_Salidas,32609.0
2016-03-01,14_Roosevelt_Salidas,34552.0
2016-04-01,14_Roosevelt_Salidas,35227.0
2016-05-01,14_Roosevelt_Salidas,33331.0
2016-06-01,14_Roosevelt_Salidas,29512.0
2016-07-01,14_Roosevelt_Salidas,24318.0
2016-08-01,14_Roosevelt_Salidas,35999.0
2016-09-01,14_Roosevelt_Salidas,35341.0
2016-10-01,14_Roosevelt_Salidas,37951.0
2016-11-01,14_Roosevelt_Salidas,33616.0
2016-12-01,14_Roosevelt_Salidas,32890.0
2017-01-01,14_Roosevelt_Salidas,31422.0
2017-02-01,14_Roosevelt_Salidas,32482.0
2017-03-01,14_Roosevelt_Salidas,38755.0
2017-04-01,14_Roosevelt_Salidas,27444.0
2017-05-01,14_Roosevelt_Salidas,30022.0
2017-06-01,14_Roosevelt_Salidas,23695.0
2017-07-01,14_Roosevelt_Salidas,19321.0
2017-08-01,14_Roosevelt_Salidas,26918.0
2017-09-01,14_Roosevelt_Salidas,8819.0
2017-10-01,14_Roosevelt_Salidas,0.0
2017-11-01,14_Roosevelt_Salidas,0.0
2018-01-01,14_Roosevelt_Salidas,19462.0
2018-02-01,14_Roosevelt_Salidas,19433.0
2018-03-01,14_Roosevelt_Salidas,22753.0
2018-04-01,14_Roosevelt_Salidas,22594.0
2018-05-01,14_Roosevelt_Salidas,22770.0
2018-06-01,14_Roosevelt_Salidas,15592.0
2018-07-01,14_Roosevelt_Salidas,13205.0
2018-08-01,14_Roosevelt_Salidas,19575.0
2018-09-01,14_Roosevelt_Salidas,19505.0
2018-10-01,14_Roosevelt_Salidas,21891.0
2018-11-01,14_Roosevelt_Salidas,17210.0
2018-12-01,14_Roosevelt_Salidas,15629.0
2019-01-01,14_Roosevelt_Salidas,17287.0
2019-02-01,14_Roosevelt_Salidas,15783.0
2019-03-01,14_Roosevelt_Salidas,18230.0
2019-04-01,14_Roosevelt_Salidas,16518.0
2019-05-01,14_Roosevelt_Salidas,15773.0
2019-06-01,14_Roosevelt_Salidas,12198.0
2019-07-01,14_Roosevelt_Salidas,11066.0
2019-08-01,14_Roosevelt_Salidas,16096.0
2019-09-01,14_Roosevelt_Salidas,16650.0
2019-10-01,14_Roosevelt_Salidas,17699.0
2019-11-01,14_Roosevelt_Salidas,14736.0
2019-12-01,14_Roosevelt_Salidas,11665.0
2020-01-01,14_Roosevelt_Salidas,9025.0
2020-02-01,14_Roosevelt_Salidas,9640.0
2020-03-01,14_Roosevelt_Salidas,4409.0
2020-04-01,14_Roosevelt_Salidas,0.0
2020-05-01,14_Roosevelt_Salidas,0.0
2020-06-01,14_Roosevelt_Salidas,0.0
2020-07-01,14_Roosevelt_Salidas,816.0
2020-08-01,14_Roosevelt_Salidas,0.0
2020-09-01,14_Roosevelt_Salidas,0.0
2020-10-01,14_Roosevelt_Salidas,440.0
2020-11-01,14_Roosevelt_Salidas,1918.0
2020-12-01,14_Roosevelt_Salidas,2162.0
2021-01-01,14_Roosevelt_Salidas,2138.0
2021-02-01,14_Roosevelt_Salidas,2540.0
2010-01-01,15_Hato_Rey_Salidas,36774.0
2010-02-01,15_Hato_Rey_Salidas,32620.0
2010-03-01,15_Hato_Rey_Salidas,37043.0
2010-04-01,15_Hato_Rey_Salidas,32408.0
2010-05-01,15_Hato_Rey_Salidas,40458.0
2010-06-01,15_Hato_Rey_Salidas,27391.0
2010-07-01,15_Hato_Rey_Salidas,18641.0
2010-08-01,15_Hato_Rey_Salidas,28117.0
2010-09-01,15_Hato_Rey_Salidas,35685.0
2010-10-01,15_Hato_Rey_Salidas,45201.0
2010-11-01,15_Hato_Rey_Salidas,28216.0
2010-12-01,15_Hato_Rey_Salidas,26924.0
2011-01-01,15_Hato_Rey_Salidas,32592.0
2011-02-01,15_Hato_Rey_Salidas,35193.0
2011-03-01,15_Hato_Rey_Salidas,37183.0
2011-04-01,15_Hato_Rey_Salidas,27061.0
2011-05-01,15_Hato_Rey_Salidas,30325.0
2011-06-01,15_Hato_Rey_Salidas,27706.0
2011-07-01,15_Hato_Rey_Salidas,17355.0
2011-08-01,15_Hato_Rey_Salidas,24507.0
2011-09-01,15_Hato_Rey_Salidas,31749.0
2011-10-01,15_Hato_Rey_Salidas,54766.0
2011-11-01,15_Hato_Rey_Salidas,31049.0
2011-12-01,15_Hato_Rey_Salidas,32343.0
2012-01-01,15_Hato_Rey_Salidas,29227.0
2012-02-01,15_Hato_Rey_Salidas,37424.0
2012-03-01,15_Hato_Rey_Salidas,39628.0
2012-04-01,15_Hato_Rey_Salidas,31615.0
2012-05-01,15_Hato_Rey_Salidas,32520.0
2012-06-01,15_Hato_Rey_Salidas,29697.0
2012-07-01,15_Hato_Rey_Salidas,18586.0
2012-08-01,15_Hato_Rey_Salidas,27417.0
2012-09-01,15_Hato_Rey_Salidas,43845.0
2012-10-01,15_Hato_Rey_Salidas,39062.0
2012-11-01,15_Hato_Rey_Salidas,39602.0
2012-12-01,15_Hato_Rey_Salidas,29098.0
2013-01-01,15_Hato_Rey_Salidas,38408.0
2013-02-01,15_Hato_Rey_Salidas,38762.0
2013-03-01,15_Hato_Rey_Salidas,25257.0
2013-04-01,15_Hato_Rey_Salidas,32443.0
2013-05-01,15_Hato_Rey_Salidas,27752.0
2013-06-01,15_Hato_Rey_Salidas,20654.0
2013-07-01,15_Hato_Rey_Salidas,19120.0
2013-08-01,15_Hato_Rey_Salidas,30865.0
2013-09-01,15_Hato_Rey_Salidas,28593.0
2013-10-01,15_Hato_Rey_Salidas,49663.0
2013-11-01,15_Hato_Rey_Salidas,27691.0
2013-12-01,15_Hato_Rey_Salidas,23375.0
2014-01-01,15_Hato_Rey_Salidas,26693.0
2014-02-01,15_Hato_Rey_Salidas,29332.0
2014-03-01,15_Hato_Rey_Salidas,32073.0
2014-04-01,15_Hato_Rey_Salidas,28066.0
2014-05-01,15_Hato_Rey_Salidas,30333.0
2014-06-01,15_Hato_Rey_Salidas,25569.0
2014-07-01,15_Hato_Rey_Salidas,16802.0
2014-08-01,15_Hato_Rey_Salidas,21505.0
2014-09-01,15_Hato_Rey_Salidas,26480.0
2014-10-01,15_Hato_Rey_Salidas,32340.0
2014-11-01,15_Hato_Rey_Salidas,19397.0
2014-12-01,15_Hato_Rey_Salidas,16800.0
2015-01-01,15_Hato_Rey_Salidas,23210.0
2015-02-01,15_Hato_Rey_Salidas,21648.0
2015-03-01,15_Hato_Rey_Salidas,25364.0
2015-04-01,15_Hato_Rey_Salidas,18403.0
2015-05-01,15_Hato_Rey_Salidas,18940.0
2015-06-01,15_Hato_Rey_Salidas,17252.0
2015-07-01,15_Hato_Rey_Salidas,17659.0
2015-08-01,15_Hato_Rey_Salidas,22055.0
2015-09-01,15_Hato_Rey_Salidas,33534.0
2015-10-01,15_Hato_Rey_Salidas,29123.0
2015-11-01,15_Hato_Rey_Salidas,29381.0
2016-03-01,15_Hato_Rey_Salidas,23567.0
2016-04-01,15_Hato_Rey_Salidas,23255.0
2016-05-01,15_Hato_Rey_Salidas,20608.0
2016-06-01,15_Hato_Rey_Salidas,18854.0
2016-07-01,15_Hato_Rey_Salidas,12946.0
2016-08-01,15_Hato_Rey_Salidas,28914.0
2016-09-01,15_Hato_Rey_Salidas,20563.0
2016-10-01,15_Hato_Rey_Salidas,32005.0
2016-11-01,15_Hato_Rey_Salidas,22416.0
2016-12-01,15_Hato_Rey_Salidas,24849.0
2017-01-01,15_Hato_Rey_Salidas,24996.0
2017-02-01,15_Hato_Rey_Salidas,21709.0
2017-03-01,15_Hato_Rey_Salidas,21299.0
2017-04-01,15_Hato_Rey_Salidas,18336.0
2017-05-01,15_Hato_Rey_Salidas,24343.0
2017-06-01,15_Hato_Rey_Salidas,17935.0
2017-07-01,15_Hato_Rey_Salidas,10683.0
2017-08-01,15_Hato_Rey_Salidas,19549.0
2017-09-01,15_Hato_Rey_Salidas,7794.0
2017-10-01,15_Hato_Rey_Salidas,0.0
2017-11-01,15_Hato_Rey_Salidas,0.0
2018-01-01,15_Hato_Rey_Salidas,17057.0
2018-02-01,15_Hato_Rey_Salidas,14065.0
2018-03-01,15_Hato_Rey_Salidas,15201.0
2018-04-01,15_Hato_Rey_Salidas,13033.0
2018-05-01,15_Hato_Rey_Salidas,12005.0
2018-06-01,15_Hato_Rey_Salidas,12819.0
2018-07-01,15_Hato_Rey_Salidas,8161.0
2018-08-01,15_Hato_Rey_Salidas,12915.0
2018-09-01,15_Hato_Rey_Salidas,11539.0
2018-10-01,15_Hato_Rey_Salidas,14616.0
2018-11-01,15_Hato_Rey_Salidas,14156.0
2018-12-01,15_Hato_Rey_Salidas,17354.0
2019-01-01,15_Hato_Rey_Salidas,18641.0
2019-02-01,15_Hato_Rey_Salidas,13502.0
2019-03-01,15_Hato_Rey_Salidas,23314.0
2019-04-01,15_Hato_Rey_Salidas,15322.0
2019-05-01,15_Hato_Rey_Salidas,17394.0
2019-06-01,15_Hato_Rey_Salidas,13550.0
2019-07-01,15_Hato_Rey_Salidas,11326.0
2019-08-01,15_Hato_Rey_Salidas,16411.0
2019-09-01,15_Hato_Rey_Salidas,14400.0
2019-10-01,15_Hato_Rey_Salidas,18689.0
2019-11-01,15_Hato_Rey_Salidas,14974.0
2019-12-01,15_Hato_Rey_Salidas,22255.0
2020-01-01,15_Hato_Rey_Salidas,8277.0
2020-02-01,15_Hato_Rey_Salidas,12413.0
2020-03-01,15_Hato_Rey_Salidas,5012.0
2020-04-01,15_Hato_Rey_Salidas,0.0
2020-05-01,15_Hato_Rey_Salidas,0.0
2020-06-01,15_Hato_Rey_Salidas,0.0
2020-07-01,15_Hato_Rey_Salidas,728.0
2020-08-01,15_Hato_Rey_Salidas,0.0
2020-09-01,15_Hato_Rey_Salidas,0.0
2020-10-01,15_Hato_Rey_Salidas,317.0
2020-11-01,15_Hato_Rey_Salidas,1438.0
2020-12-01,15_Hato_Rey_Salidas,1537.0
2021-01-01,15_Hato_Rey_Salidas,1653.0
2021-02-01,15_Hato_Rey_Salidas,2087.0
2010-01-01,16_Sagrado_Corazon_Salidas,91442.0
2010-02-01,16_Sagrado_Corazon_Salidas,85314.0
2010-03-01,16_Sagrado_Corazon_Salidas,93291.0
2010-04-01,16_Sagrado_Corazon_Salidas,82107.0
2010-05-01,16_Sagrado_Corazon_Salidas,88541.0
2010-06-01,16_Sagrado_Corazon_Salidas,91932.0
2010-07-01,16_Sagrado_Corazon_Salidas,84604.0
2010-08-01,16_Sagrado_Corazon_Salidas,102594.0
2010-09-01,16_Sagrado_Corazon_Salidas,112515.0
2010-10-01,16_Sagrado_Corazon_Salidas,111068.0
2010-11-01,16_Sagrado_Corazon_Salidas,99804.0
2010-12-01,16_Sagrado_Corazon_Salidas,89796.0
2011-01-01,16_Sagrado_Corazon_Salidas,136159.0
2011-02-01,16_Sagrado_Corazon_Salidas,104405.0
2011-03-01,16_Sagrado_Corazon_Salidas,117121.0
2011-04-01,16_Sagrado_Corazon_Salidas,97490.0
2011-05-01,16_Sagrado_Corazon_Salidas,95476.0
2011-06-01,16_Sagrado_Corazon_Salidas,96158.0
2011-07-01,16_Sagrado_Corazon_Salidas,80132.0
2011-08-01,16_Sagrado_Corazon_Salidas,90288.0
2011-09-01,16_Sagrado_Corazon_Salidas,107856.0
2011-10-01,16_Sagrado_Corazon_Salidas,108553.0
2011-11-01,16_Sagrado_Corazon_Salidas,104295.0
2011-12-01,16_Sagrado_Corazon_Salidas,90339.0
2012-01-01,16_Sagrado_Corazon_Salidas,145062.0
2012-02-01,16_Sagrado_Corazon_Salidas,109558.0
2012-03-01,16_Sagrado_Corazon_Salidas,115015.0
2012-04-01,16_Sagrado_Corazon_Salidas,101956.0
2012-05-01,16_Sagrado_Corazon_Salidas,106448.0
2012-06-01,16_Sagrado_Corazon_Salidas,104780.0
2012-07-01,16_Sagrado_Corazon_Salidas,91426.0
2012-08-01,16_Sagrado_Corazon_Salidas,108139.0
2012-09-01,16_Sagrado_Corazon_Salidas,118468.0
2012-10-01,16_Sagrado_Corazon_Salidas,127990.0
2012-11-01,16_Sagrado_Corazon_Salidas,105741.0
2012-12-01,16_Sagrado_Corazon_Salidas,92387.0
2013-01-01,16_Sagrado_Corazon_Salidas,117706.0
2013-02-01,16_Sagrado_Corazon_Salidas,109321.0
2013-03-01,16_Sagrado_Corazon_Salidas,105605.0
2013-04-01,16_Sagrado_Corazon_Salidas,117256.0
2013-05-01,16_Sagrado_Corazon_Salidas,105838.0
2013-06-01,16_Sagrado_Corazon_Salidas,93051.0
2013-07-01,16_Sagrado_Corazon_Salidas,86768.0
2013-08-01,16_Sagrado_Corazon_Salidas,112729.0
2013-09-01,16_Sagrado_Corazon_Salidas,110249.0
2013-10-01,16_Sagrado_Corazon_Salidas,125557.0
2013-11-01,16_Sagrado_Corazon_Salidas,101500.0
2013-12-01,16_Sagrado_Corazon_Salidas,91356.0
2014-01-01,16_Sagrado_Corazon_Salidas,151261.0
2014-02-01,16_Sagrado_Corazon_Salidas,106374.0
2014-03-01,16_Sagrado_Corazon_Salidas,120642.0
2014-04-01,16_Sagrado_Corazon_Salidas,103967.0
2014-05-01,16_Sagrado_Corazon_Salidas,104218.0
2014-06-01,16_Sagrado_Corazon_Salidas,92536.0
2014-07-01,16_Sagrado_Corazon_Salidas,85346.0
2014-08-01,16_Sagrado_Corazon_Salidas,97107.0
2014-09-01,16_Sagrado_Corazon_Salidas,109552.0
2014-10-01,16_Sagrado_Corazon_Salidas,100833.0
2014-11-01,16_Sagrado_Corazon_Salidas,81697.0
2014-12-01,16_Sagrado_Corazon_Salidas,79991.0
2015-01-01,16_Sagrado_Corazon_Salidas,135292.0
2015-02-01,16_Sagrado_Corazon_Salidas,93032.0
2015-03-01,16_Sagrado_Corazon_Salidas,97648.0
2015-04-01,16_Sagrado_Corazon_Salidas,89169.0
2015-05-01,16_Sagrado_Corazon_Salidas,83569.0
2015-06-01,16_Sagrado_Corazon_Salidas,76899.0
2015-07-01,16_Sagrado_Corazon_Salidas,70306.0
2015-08-01,16_Sagrado_Corazon_Salidas,79428.0
2015-09-01,16_Sagrado_Corazon_Salidas,90631.0
2015-10-01,16_Sagrado_Corazon_Salidas,89328.0
2015-11-01,16_Sagrado_Corazon_Salidas,80679.0
2016-03-01,16_Sagrado_Corazon_Salidas,91926.0
2016-04-01,16_Sagrado_Corazon_Salidas,91851.0
2016-05-01,16_Sagrado_Corazon_Salidas,85485.0
2016-06-01,16_Sagrado_Corazon_Salidas,77046.0
2016-07-01,16_Sagrado_Corazon_Salidas,65758.0
2016-08-01,16_Sagrado_Corazon_Salidas,88998.0
2016-09-01,16_Sagrado_Corazon_Salidas,83420.0
2016-10-01,16_Sagrado_Corazon_Salidas,89674.0
2016-11-01,16_Sagrado_Corazon_Salidas,79948.0
2016-12-01,16_Sagrado_Corazon_Salidas,78634.0
2017-01-01,16_Sagrado_Corazon_Salidas,112749.0
2017-02-01,16_Sagrado_Corazon_Salidas,85136.0
2017-03-01,16_Sagrado_Corazon_Salidas,88568.0
2017-04-01,16_Sagrado_Corazon_Salidas,70644.0
2017-05-01,16_Sagrado_Corazon_Salidas,74298.0
2017-06-01,16_Sagrado_Corazon_Salidas,71090.0
2017-07-01,16_Sagrado_Corazon_Salidas,65008.0
2017-08-01,16_Sagrado_Corazon_Salidas,79470.0
2017-09-01,16_Sagrado_Corazon_Salidas,27925.0
2017-10-01,16_Sagrado_Corazon_Salidas,0.0
2017-11-01,16_Sagrado_Corazon_Salidas,0.0
2018-01-01,16_Sagrado_Corazon_Salidas,61607.0
2018-02-01,16_Sagrado_Corazon_Salidas,50480.0
2018-03-01,16_Sagrado_Corazon_Salidas,57778.0
2018-04-01,16_Sagrado_Corazon_Salidas,59727.0
2018-05-01,16_Sagrado_Corazon_Salidas,61794.0
2018-06-01,16_Sagrado_Corazon_Salidas,56395.0
2018-07-01,16_Sagrado_Corazon_Salidas,50890.0
2018-08-01,16_Sagrado_Corazon_Salidas,65718.0
2018-09-01,16_Sagrado_Corazon_Salidas,64067.0
2018-10-01,16_Sagrado_Corazon_Salidas,70014.0
2018-11-01,16_Sagrado_Corazon_Salidas,63328.0
2018-12-01,16_Sagrado_Corazon_Salidas,52837.0
2019-01-01,16_Sagrado_Corazon_Salidas,77977.0
2019-02-01,16_Sagrado_Corazon_Salidas,60856.0
2019-03-01,16_Sagrado_Corazon_Salidas,67193.0
2019-04-01,16_Sagrado_Corazon_Salidas,66049.0
2019-05-01,16_Sagrado_Corazon_Salidas,64473.0
2019-06-01,16_Sagrado_Corazon_Salidas,56600.0
2019-07-01,16_Sagrado_Corazon_Salidas,64467.0
2019-08-01,16_Sagrado_Corazon_Salidas,67251.0
2019-09-01,16_Sagrado_Corazon_Salidas,63926.0
2019-10-01,16_Sagrado_Corazon_Salidas,68823.0
2019-11-01,16_Sagrado_Corazon_Salidas,56011.0
2019-12-01,16_Sagrado_Corazon_Salidas,51156.0
2020-01-01,16_Sagrado_Corazon_Salidas,55352.0
2020-02-01,16_Sagrado_Corazon_Salidas,55385.0
2020-03-01,16_Sagrado_Corazon_Salidas,27441.0
2020-04-01,16_Sagrado_Corazon_Salidas,0.0
2020-05-01,16_Sagrado_Corazon_Salidas,0.0
2020-06-01,16_Sagrado_Corazon_Salidas,0.0
2020-07-01,16_Sagrado_Corazon_Salidas,7150.0
2020-08-01,16_Sagrado_Corazon_Salidas,0.0
2020-09-01,16_Sagrado_Corazon_Salidas,0.0
2020-10-01,16_Sagrado_Corazon_Salidas,2517.0
2020-11-01,16_Sagrado_Corazon_Salidas,12450.0
2020-12-01,16_Sagrado_Corazon_Salidas,13876.0
2021-01-01,16_Sagrado_Corazon_Salidas,14184.0
2021-02-01,16_Sagrado_Corazon_Salidas,16675.0
2010-01-01,Total_Salidas_,676134.0
2010-02-01,Total_Salidas_,793454.0
2010-03-01,Total_Salidas_,860799.0
2010-04-01,Total_Salidas_,724457.0
2010-05-01,Total_Salidas_,743093.0
2010-06-01,Total_Salidas_,719652.0
2010-07-01,Total_Salidas_,673512.0
2010-08-01,Total_Salidas_,819387.0
2010-09-01,Total_Salidas_,989256.0
2010-10-01,Total_Salidas_,988885.0
2010-11-01,Total_Salidas_,878574.0
2010-12-01,Total_Salidas_,808705.0
2011-01-01,Total_Salidas_,819117.0
2011-02-01,Total_Salidas_,908888.0
2011-03-01,Total_Salidas_,1035137.0
2011-04-01,Total_Salidas_,852613.0
2011-05-01,Total_Salidas_,883136.0
2011-06-01,Total_Salidas_,811133.0
2011-07-01,Total_Salidas_,630930.0
2011-08-01,Total_Salidas_,818118.0
2011-09-01,Total_Salidas_,988898.0
2011-10-01,Total_Salidas_,1033339.0
2011-11-01,Total_Salidas_,922001.0
2011-12-01,Total_Salidas_,799111.0
2012-01-01,Total_Salidas_,857027.0
2012-02-01,Total_Salidas_,949624.0
2012-03-01,Total_Salidas_,986566.0
2012-04-01,Total_Salidas_,867661.0
2012-05-01,Total_Salidas_,907778.0
2012-06-01,Total_Salidas_,811028.0
2012-07-01,Total_Salidas_,668632.0
2012-08-01,Total_Salidas_,900408.0
2012-09-01,Total_Salidas_,1016045.0
2012-10-01,Total_Salidas_,1112358.0
2012-11-01,Total_Salidas_,888649.0
2012-12-01,Total_Salidas_,793352.0
2013-01-01,Total_Salidas_,926051.0
2013-02-01,Total_Salidas_,954748.0
2013-03-01,Total_Salidas_,882530.0
2013-04-01,Total_Salidas_,991610.0
2013-05-01,Total_Salidas_,875497.0
2013-06-01,Total_Salidas_,741027.0
2013-07-01,Total_Salidas_,667053.0
2013-08-01,Total_Salidas_,969856.0
2013-09-01,Total_Salidas_,956200.0
2013-10-01,Total_Salidas_,1109194.0
2013-11-01,Total_Salidas_,849447.0
2013-12-01,Total_Salidas_,771025.0
2014-01-01,Total_Salidas_,878816.0
2014-02-01,Total_Salidas_,911825.0
2014-03-01,Total_Salidas_,1002667.0
2014-04-01,Total_Salidas_,879621.0
2014-05-01,Total_Salidas_,853929.0
2014-06-01,Total_Salidas_,739406.0
2014-07-01,Total_Salidas_,634134.0
2014-08-01,Total_Salidas_,812670.0
2014-09-01,Total_Salidas_,908915.0
2014-10-01,Total_Salidas_,889684.0
2014-11-01,Total_Salidas_,674785.0
2014-12-01,Total_Salidas_,621761.0
2015-01-01,Total_Salidas_,714601.0
2015-02-01,Total_Salidas_,734432.0
2015-03-01,Total_Salidas_,783208.0
2015-04-01,Total_Salidas_,723764.0
2015-05-01,Total_Salidas_,654854.0
2015-06-01,Total_Salidas_,592951.0
2015-07-01,Total_Salidas_,534998.0
2015-08-01,Total_Salidas_,657006.0
2015-09-01,Total_Salidas_,808595.0
2015-10-01,Total_Salidas_,778218.0
2015-11-01,Total_Salidas_,660923.0
2016-03-01,Total_Salidas_,702642.0
2016-04-01,Total_Salidas_,718919.0
2016-05-01,Total_Salidas_,657221.0
2016-06-01,Total_Salidas_,570722.0
2016-07-01,Total_Salidas_,460427.0
2016-08-01,Total_Salidas_,726407.0
2016-09-01,Total_Salidas_,659362.0
2016-10-01,Total_Salidas_,706135.0
2016-11-01,Total_Salidas_,599042.0
2016-12-01,Total_Salidas_,536036.0
2017-01-01,Total_Salidas_,592484.0
2017-02-01,Total_Salidas_,598579.0
2017-03-01,Total_Salidas_,650082.0
2017-04-01,Total_Salidas_,472126.0
2017-05-01,Total_Salidas_,507877.0
2017-06-01,Total_Salidas_,489145.0
2017-07-01,Total_Salidas_,426328.0
2017-08-01,Total_Salidas_,536371.0
2017-09-01,Total_Salidas_,189178.0
2017-10-01,Total_Salidas_,0.0
2017-11-01,Total_Salidas_,0.0
2018-01-01,Total_Salidas_,345623.0
2018-02-01,Total_Salidas_,341109.0
2018-03-01,Total_Salidas_,372513.0
2018-04-01,Total_Salidas_,378074.0
2018-05-01,Total_Salidas_,402156.0
2018-06-01,Total_Salidas_,347456.0
2018-07-01,Total_Salidas_,297459.0
2018-08-01,Total_Salidas_,401489.0
2018-09-01,Total_Salidas_,404490.0
2018-10-01,Total_Salidas_,434249.0
2018-11-01,Total_Salidas_,364217.0
2018-12-01,Total_Salidas_,325045.0
2019-01-01,Total_Salidas_,379081.0
2019-02-01,Total_Salidas_,357812.0
2019-03-01,Total_Salidas_,394857.0
2019-04-01,Total_Salidas_,363283.0
2019-05-01,Total_Salidas_,357409.0
2019-06-01,Total_Salidas_,301052.0
2019-07-01,Total_Salidas_,295555.0
2019-08-01,Total_Salidas_,352417.0
2019-09-01,Total_Salidas_,350778.0
2019-10-01,Total_Salidas_,394237.0
2019-11-01,Total_Salidas_,321248.0
2019-12-01,Total_Salidas_,303354.0
2020-01-01,Total_Salidas_,251448.0
2020-02-01,Total_Salidas_,299551.0
2020-03-01,Total_Salidas_,143449.0
2020-04-01,Total_Salidas_,0.0
2020-05-01,Total_Salidas_,0.0
2020-06-01,Total_Salidas_,0.0
2020-07-01,Total_Salidas_,30684.0
2020-08-01,Total_Salidas_,0.0
2020-09-01,Total_Salidas_,0.0
2020-10-01,Total_Salidas_,12890.0
2020-11-01,Total_Salidas_,61184.0
2020-12-01,Total_Salidas_,69803.0
2021-01-01,Total_Salidas_,69212.0
2021-02-01,Total_Salidas_,83789.0
